white_player;white_elo;black_player;black_elo;result;moves;site;date;slug;id;format;eco
Wei, Yi;2758;Nakamura, Hikaru;2804.0;1-0;34;Stavanger;2025-06-06;wei-nakamura-r10.1-stavanger-2025-06-07;10466501;8;C24
Erigaisi Arjun;2782;Carlsen, Magnus;2837.0;1-0;34;Stavanger;2025-06-06;erigaisi-carlsen-r10.1-stavanger-2025-06-07;10466500;8;E73
Caruana, Fabiano;2776;Gukesh, Dommaraju;2787.0;1-0;50;Stavanger;2025-06-06;caruana-gukesh-r10-stavanger-2025-06-06;10466498;1;C55
Erigaisi, Arjun Kumar;2782;Carlsen, Magnus;2837.0;1/2-1/2;56;Stavanger;2025-06-06;erigaisi-carlsen-r10-stavanger-2025-06-06;10466497;1;D35
Wei, Yi;2758;Nakamura, Hikaru;2804.0;1/2-1/2;38;Stavanger;2025-06-06;wei-nakamura-r10-stavanger-2025-06-06;10466496;1;C55
Praggnanandhaa, Rameshbabu;2758;Hovhannisyan, Robert;2635.0;1-0;40;Jermuk;2025-06-06;praggnanandhaa-hovhannisyan-r9-jermuk-2025-06-06;10466462;1;C65
Hakobyan, Aram;2620;Aravindh, Chithambaram VR;2749.0;0-1;52;Jermuk;2025-06-06;hakobyan-aravindh-r9-jermuk-2025-06-06;10466461;1;D31
Nakamura, Hikaru;2804;Erigaisi Arjun;2782.0;1-0;48;Stavanger;2025-06-05;nakamura-erigaisi-r9.1-stavanger-2025-06-05;10466458;8;C64
Carlsen, Magnus;2837;Caruana, Fabiano;2776.0;1-0;52;Stavanger;2025-06-05;carlsen-caruana-r9-stavanger-2025-06-05;10466455;1;E06
Gukesh, Dommaraju;2787;Wei, Yi;2758.0;1-0;40;Stavanger;2025-06-05;gukesh-wei-r9-stavanger-2025-06-05;10466454;1;C42
Pultinevicius, Paulius;2561;Harikrishna, Pentala;2707.0;0-1;55;Chotowa;2025-06-05;pultinevicius-harikrishna-r4.1-chotowa-2025-06-05;10466448;1;E32
Nakamura, Hikaru;2804;Erigaisi, Arjun Kumar;2782.0;1/2-1/2;23;Stavanger;2025-06-05;nakamura-erigaisi-r9-stavanger-2025-06-05;10466444;1;B40
Aravindh, Chithambaram VR;2749;Gledura, Benjamin;2663.0;1-0;48;Jermuk;2025-06-05;aravindh-gledura-r8-jermuk-2025-06-05;10466425;1;E46
Xu, Xiangyu;2623;Praggnanandhaa, Rameshbabu;2758.0;1/2-1/2;18;Jermuk;2025-06-05;xu-praggnanandhaa-r8-jermuk-2025-06-05;10466417;1;A21
Niemann, Hans Moke;2736;Giri, Anish;2738.0;0-1;55;Endgame.AI INT;2025-06-04;niemann-giri-r18-endgame.ai-int-2025-06-04;10476731;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;1-0;54;Endgame.AI INT;2025-06-04;giri-niemann-r17-endgame.ai-int-2025-06-04;10476730;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;0-1;37;Endgame.AI INT;2025-06-04;niemann-giri-r16-endgame.ai-int-2025-06-04;10476729;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;1-0;41;Endgame.AI INT;2025-06-04;giri-niemann-r15-endgame.ai-int-2025-06-04;10476728;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;1/2-1/2;62;Endgame.AI INT;2025-06-04;niemann-giri-r14-endgame.ai-int-2025-06-04;10476727;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;0-1;39;Endgame.AI INT;2025-06-04;giri-niemann-r13-endgame.ai-int-2025-06-04;10476726;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;1-0;64;Endgame.AI INT;2025-06-04;niemann-giri-r12-endgame.ai-int-2025-06-04;10476725;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;1/2-1/2;62;Endgame.AI INT;2025-06-04;giri-niemann-r11-endgame.ai-int-2025-06-04;10476724;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;1/2-1/2;36;Endgame.AI INT;2025-06-04;niemann-giri-r10-endgame.ai-int-2025-06-04;10476723;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;1/2-1/2;55;Endgame.AI INT;2025-06-04;giri-niemann-r9-endgame.ai-int-2025-06-04;10476722;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;1/2-1/2;60;Endgame.AI INT;2025-06-04;niemann-giri-r8-endgame.ai-int-2025-06-04;10476721;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;0-1;40;Endgame.AI INT;2025-06-04;giri-niemann-r7-endgame.ai-int-2025-06-04;10476720;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;1/2-1/2;45;Endgame.AI INT;2025-06-04;niemann-giri-r6-endgame.ai-int-2025-06-04;10476719;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;1-0;33;Endgame.AI INT;2025-06-04;giri-niemann-r5-endgame.ai-int-2025-06-04;10476718;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;1-0;55;Endgame.AI INT;2025-06-04;niemann-giri-r4-endgame.ai-int-2025-06-04;10476717;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;0-1;40;Endgame.AI INT;2025-06-04;giri-niemann-r3-endgame.ai-int-2025-06-04;10476716;2;C84
Niemann, Hans Moke;2736;Giri, Anish;2738.0;0-1;49;Endgame.AI INT;2025-06-04;niemann-giri-r2-endgame.ai-int-2025-06-04;10476715;2;C55
Giri, Anish;2738;Niemann, Hans Moke;2736.0;1/2-1/2;86;Endgame.AI INT;2025-06-04;giri-niemann-r1-endgame.ai-int-2025-06-04;10476714;2;C84
Hakobyan, Aram;2620;Praggnanandhaa, Rameshbabu;2758.0;0-1;78;Jermuk;2025-06-04;hakobyan-praggnanandhaa-r7-jermuk-2025-06-04;10466389;1;E01
Harikrishna, Pentala;2707;Navara, David;2657.0;1/2-1/2;33;Chotowa;2025-06-04;harikrishna-navara-r3.1-chotowa-2025-06-04;10466387;1;D85
Kollars, Dmitrij;2625;Aravindh, Chithambaram VR;2749.0;1/2-1/2;52;Jermuk;2025-06-04;kollars-aravindh-r7-jermuk-2025-06-04;10466386;1;B30
Praggnanandhaa, Rameshbabu;2758;Gledura, Benjamin;2663.0;1-0;44;Jermuk;2025-06-03;praggnanandhaa-gledura-r6-jermuk-2025-06-03;10472623;1;E24
Aravindh, Chithambaram VR;2749;Yakubboev, Nodirbek;2665.0;1/2-1/2;10;Jermuk;2025-06-03;aravindh-yakubboev-r6-jermuk-2025-06-03;10472620;1;B90
Wei, Yi;2758;Carlsen, Magnus;2837.0;1-0;47;Stavanger;2025-06-03;wei-carlsen-r8.1-stavanger-2025-06-03;10466347;8;C48
Erigaisi, Arjun Kumar;2782;Caruana, Fabiano;2776.0;1-0;71;Stavanger;2025-06-03;erigaisi-caruana-r8-stavanger-2025-06-03;10466346;1;D38
Nakamura, Hikaru;2804;Gukesh, Dommaraju;2787.0;1-0;50;Stavanger;2025-06-03;nakamura-gukesh-r8-stavanger-2025-06-03;10466344;1;C45
Svane, Frederik;2667;Harikrishna, Pentala;2707.0;0-1;63;Chotowa;2025-06-03;svane-harikrishna-r2.1-chotowa-2025-06-03;10466332;1;E26
Wei, Yi;2758;Carlsen, Magnus;2837.0;1/2-1/2;31;Stavanger;2025-06-03;wei-carlsen-r8-stavanger-2025-06-03;10466291;1;C48
Carlsen, Magnus;2837;Nakamura, Hikaru;2804.0;1-0;40;Stavanger;2025-06-02;carlsen-nakamura-r7.1-stavanger-2025-06-02;10466267;8;D15
Gukesh, Dommaraju;2787;Erigaisi, Arjun Kumar;2782.0;1-0;92;Stavanger;2025-06-02;gukesh-erigaisi-r7-stavanger-2025-06-02;10466266;1;B08
Caruana, Fabiano;2776;Wei, Yi;2758.0;1-0;55;Stavanger;2025-06-02;caruana-wei-r7-stavanger-2025-06-02;10466263;1;A05
Sevian, Samuel;2694;Aravindh, Chithambaram VR;2749.0;1/2-1/2;65;Jermuk;2025-06-02;sevian-aravindh-r5-jermuk-2025-06-02;10466223;1;B30
Carlsen, Magnus;2837;Nakamura, Hikaru;2804.0;1/2-1/2;21;Stavanger;2025-06-02;carlsen-nakamura-r7-stavanger-2025-06-02;10466219;1;C49
Kollars, Dmitrij;2625;Praggnanandhaa, Rameshbabu;2758.0;1/2-1/2;22;Jermuk;2025-06-02;kollars-praggnanandhaa-r5-jermuk-2025-06-02;10466211;1;B83
Hellers, Ferdinand;2578;Giri, Anish;2748.0;0-1;28;Kuressaare;2025-06-01;hellers-giri-r11-kuressaare-2025-06-01;10494226;3;E46
Giri, Anish;2748;Kazakouski, Valery;2585.0;1/2-1/2;30;Kuressaare;2025-06-01;giri-kazakouski-r10-kuressaare-2025-06-01;10494217;3;A07
Ponomariov, Ruslan;2622;Giri, Anish;2748.0;1/2-1/2;18;Kuressaare;2025-06-01;ponomariov-giri-r9-kuressaare-2025-06-01;10494214;3;A06
Giri, Anish;2748;Laurusas, Tomas;2566.0;1/2-1/2;16;Kuressaare;2025-06-01;giri-laurusas-r8-kuressaare-2025-06-01;10494202;3;A11
Oro, Faustino;2454;Anand, Viswanathan;2743.0;0-1;48;Marina di Pietrasanta;2025-06-01;oro-anand-r2-marina-di-pietrasanta-2025-06-01;10471348;3;C02
Anand, Viswanathan;2743;Oro, Faustino;2454.0;1-0;57;Marina di Pietrasanta;2025-06-01;anand-oro-r1-marina-di-pietrasanta-2025-06-01;10471347;3;C77
Vachier Lagrave, Maxime;2723;Fressinet, Laurent;2593.0;1/2-1/2;100;Belfort;2025-06-01;vachier-lagrave-fressinet-r4.2-belfort-2025-06-01;10469480;1;C65
Nakamura, Hikaru;2804;Caruana, Fabiano;2777.0;1/2-1/2;64;Stavanger;2025-06-01;nakamura-caruana-r6.1-stavanger-2025-06-01;10466210;8;A05
Erigaisi Arjun;2782;Wei, Yi;2758.0;1-0;35;Stavanger;2025-06-01;erigaisi-wei-r6.1-stavanger-2025-06-01;10466209;8;D41
Santos Latasa, Jaime;2620;Maghsoodloo, Parham;2706.0;1-0;47;Pasching;2025-06-01;santos-latasa-maghsoodloo-r8.1-pasching-2025-06-01;10466170;3;A07
Maghsoodloo, Parham;2706;Shimanov, Aleksandr;2578.0;1-0;56;Pasching;2025-06-01;maghsoodloo-shimanov-r7.5-pasching-2025-06-01;10466155;3;A13
Erdos, Viktor;2542;Maghsoodloo, Parham;2706.0;0-1;25;Pasching;2025-06-01;erdos-maghsoodloo-r6.5-pasching-2025-06-01;10466139;3;B62
Maghsoodloo, Parham;2706;Diermair, Andreas;2451.0;1-0;35;Pasching;2025-06-01;maghsoodloo-diermair-r5.13-pasching-2025-06-01;10466127;3;E42
Maghsoodloo, Parham;2706;Licznerski, Lukasz;2424.0;0-1;43;Pasching;2025-06-01;maghsoodloo-licznerski-r3.1-pasching-2025-06-01;10466075;3;B12
Subelj, Jan;2537;Maghsoodloo, Parham;2706.0;1-0;56;Pasching;2025-06-01;subelj-maghsoodloo-r2.1-pasching-2025-06-01;10466055;3;B10
Maghsoodloo, Parham;2706;Charaus, Florian;2076.0;1-0;32;Pasching;2025-06-01;maghsoodloo-charaus-r1.1-pasching-2025-06-01;10466035;3;E46
Gukesh, Dommaraju;2787;Carlsen, Magnus;2837.0;1-0;62;Stavanger;2025-06-01;gukesh-carlsen-r6-stavanger-2025-06-01;10466033;1;C65
Erigaisi, Arjun Kumar;2782;Wei, Yi;2758.0;1/2-1/2;31;Stavanger;2025-06-01;erigaisi-wei-r6-stavanger-2025-06-01;10466029;1;D41
Nakamura, Hikaru;2804;Caruana, Fabiano;2776.0;1/2-1/2;31;Stavanger;2025-06-01;nakamura-caruana-r6-stavanger-2025-06-01;10466022;1;A05
Praggnanandhaa, Rameshbabu;2758;Yakubboev, Nodirbek;2665.0;1-0;77;Jermuk;2025-06-01;praggnanandhaa-yakubboev-r4-jermuk-2025-06-01;10465989;1;D05
Aravindh, Chithambaram VR;2749;Bjerre, Jonas Buhl;2641.0;1-0;43;Jermuk;2025-06-01;aravindh-bjerre-r4-jermuk-2025-06-01;10465965;1;A45
Mamedov, Rauf;2657;Harikrishna, Pentala;2707.0;1/2-1/2;48;Belfort;2025-06-01;mamedov-harikrishna-r4.3-belfort-2025-06-01;10465943;1;C55
Giri, Anish;2748;Ehlvest, Jaan;2532.0;1-0;40;Kuressaare;2025-05-31;giri-ehlvest-r6-kuressaare-2025-05-31;10494188;3;B06
Miezis, Normunds;2384;Giri, Anish;2748.0;0-1;41;Kuressaare;2025-05-31;miezis-giri-r5-kuressaare-2025-05-31;10494185;3;A13
Giri, Anish;2748;Blomqvist, Erik;2448.0;1-0;35;Kuressaare;2025-05-31;giri-blomqvist-r4-kuressaare-2025-05-31;10494172;3;A07
Novik, Maxim;2387;Giri, Anish;2748.0;1/2-1/2;36;Kuressaare;2025-05-31;novik-giri-r3-kuressaare-2025-05-31;10494171;3;B92
Giri, Anish;2748;Lahdelma, Henri;2275.0;1-0;25;Kuressaare;2025-05-31;giri-lahdelma-r2-kuressaare-2025-05-31;10494159;3;E65
Heinmets, Tonu;1969;Giri, Anish;2748.0;0-1;17;Kuressaare;2025-05-31;heinmets-giri-r1-kuressaare-2025-05-31;10494151;3;A05
Goroshkov, Maksym;2366;Maghsoodloo, Parham;2706.0;1/2-1/2;74;Pasching;2025-05-31;goroshkov-maghsoodloo-r13.5-pasching-2025-05-31;10471113;2;B22
Subelj, Jan;2537;Maghsoodloo, Parham;2706.0;0-1;49;Pasching;2025-05-31;subelj-maghsoodloo-r12.5-pasching-2025-05-31;10471098;2;E08
Maghsoodloo, Parham;2706;Nasuta, Grzegorz;2498.0;1-0;60;Pasching;2025-05-31;maghsoodloo-nasuta-r11.5-pasching-2025-05-31;10471075;2;B48
Kadric, Denis;2536;Maghsoodloo, Parham;2706.0;0-1;25;Pasching;2025-05-31;kadric-maghsoodloo-r10.5-pasching-2025-05-31;10471068;2;B23
Shimanov, Aleksandr;2578;Maghsoodloo, Parham;2706.0;1-0;55;Pasching;2025-05-31;shimanov-maghsoodloo-r8.1-pasching-2025-05-31;10471027;2;A06
Lagno, Kateryna;2516;Maghsoodloo, Parham;2706.0;0-1;23;Pasching;2025-05-31;lagno-maghsoodloo-r7.5-pasching-2025-05-31;10471006;2;B43
Maghsoodloo, Parham;2706;Teclaf, Pawel;2555.0;1-0;39;Pasching;2025-05-31;maghsoodloo-teclaf-r6.5-pasching-2025-05-31;10470986;2;A28
Maghsoodloo, Parham;2706;Santos Latasa, Jaime;2620.0;1-0;49;Pasching;2025-05-31;maghsoodloo-santos-latasa-r5.1-pasching-2025-05-31;10470962;2;A33
Dragnev, Valentin;2540;Maghsoodloo, Parham;2706.0;0-1;57;Pasching;2025-05-31;dragnev-maghsoodloo-r4.1-pasching-2025-05-31;10470950;2;B40
Maghsoodloo, Parham;2706;Koelle, Tobias;2458.0;1-0;28;Pasching;2025-05-31;maghsoodloo-koelle-r3.1-pasching-2025-05-31;10470930;2;A21
Diermair, Andreas;2451;Maghsoodloo, Parham;2706.0;0-1;31;Pasching;2025-05-31;diermair-maghsoodloo-r2.1-pasching-2025-05-31;10470910;2;D02
Maghsoodloo, Parham;2706;Frank, Paul;2171.0;1-0;35;Pasching;2025-05-31;maghsoodloo-frank-r1.1-pasching-2025-05-31;10470891;2;D80
Caruana, Fabiano;2776;Carlsen, Magnus;2837.0;0-1;56;Stavanger;2025-05-31;caruana-carlsen-r4.1-stavanger-2025-05-31;10465907;8;C53
Wei, Yi;2758;Gukesh D;2787.0;1-0;56;Stavanger;2025-05-31;wei-gukesh-r4.1-stavanger-2025-05-31;10465906;8;B13
Erigaisi Arjun;2782;Nakamura, Hikaru;2804.0;1-0;48;Stavanger;2025-05-31;erigaisi-nakamura-r4.1-stavanger-2025-05-31;10465905;8;D37
Wei, Yi;2758;Gukesh, Dommaraju;2787.0;1/2-1/2;74;Stavanger;2025-05-31;wei-gukesh-r5-stavanger-2025-05-31;10465741;1;B13
Erigaisi, Arjun Kumar;2782;Nakamura, Hikaru;2804.0;1/2-1/2;76;Stavanger;2025-05-31;erigaisi-nakamura-r5-stavanger-2025-05-31;10465740;1;D17
Caruana, Fabiano;2776;Carlsen, Magnus;2837.0;1/2-1/2;67;Stavanger;2025-05-31;caruana-carlsen-r5-stavanger-2025-05-31;10465739;1;C53
Harikrishna, Pentala;2707;Puranik, Abhimanyu Sameer;2624.0;1/2-1/2;39;Belfort;2025-05-31;harikrishna-puranik-r3.1-belfort-2025-05-31;10465663;1;C78
Vachier Lagrave, Maxime;2723;Burri, Quentin;2401.0;1-0;31;Belfort;2025-05-31;vachier-lagrave-burri-r3.3-belfort-2025-05-31;10465632;1;B52
Aravindh, Chithambaram VR;2749;Xu, Xiangyu;2623.0;1-0;27;Jermuk;2025-05-31;aravindh-xu-r3-jermuk-2025-05-31;10465628;1;E25
Sevian, Samuel;2694;Praggnanandhaa, Rameshbabu;2758.0;1/2-1/2;18;Jermuk;2025-05-31;sevian-praggnanandhaa-r3-jermuk-2025-05-31;10465621;1;C78
Larkin, Vladislav;2450;Giri, Anish;2748.0;0-1;64;Kuressaare;2025-05-30;larkin-giri-r11-kuressaare-2025-05-30;10494145;2;C88
Giri, Anish;2748;Keinanen, Toivo;2532.0;1/2-1/2;24;Kuressaare;2025-05-30;giri-keinanen-r10-kuressaare-2025-05-30;10494137;2;A07
Giri, Anish;2748;Ehlvest, Jaan;2532.0;1/2-1/2;19;Kuressaare;2025-05-30;giri-ehlvest-r9-kuressaare-2025-05-30;10494127;2;A15
Ponomariov, Ruslan;2622;Giri, Anish;2748.0;0-1;38;Kuressaare;2025-05-30;ponomariov-giri-r8-kuressaare-2025-05-30;10494124;2;C55
Giri, Anish;2748;Maier, Christian;2224.0;1-0;39;Kuressaare;2025-05-30;giri-maier-r7-kuressaare-2025-05-30;10494111;2;A28
Blomqvist, Erik;2448;Giri, Anish;2748.0;1/2-1/2;93;Kuressaare;2025-05-30;blomqvist-giri-r6-kuressaare-2025-05-30;10494103;2;C88
Giri, Anish;2748;Laurusas, Tomas;2566.0;1-0;39;Kuressaare;2025-05-30;giri-laurusas-r5-kuressaare-2025-05-30;10494095;2;D10
Kulaots, Kaido;2504;Giri, Anish;2748.0;0-1;31;Kuressaare;2025-05-30;kulaots-giri-r4-kuressaare-2025-05-30;10494091;2;C84
Giri, Anish;2748;Shishkov, Aleksandar;2343.0;1-0;42;Kuressaare;2025-05-30;giri-shishkov-r3-kuressaare-2025-05-30;10494079;2;A21
Kalvaitis, Sigitas;2191;Giri, Anish;2748.0;0-1;36;Kuressaare;2025-05-30;kalvaitis-giri-r2-kuressaare-2025-05-30;10494071;2;B51
Giri, Anish;2748;Vihmand, Ants;;1-0;35;Kuressaare;2025-05-30;giri-vihmand-r1-kuressaare-2025-05-30;10494065;2;A13
Maghsoodloo, Parham;2706;Krzyzanowski, Marcin;2498.0;1-0;57;Pasching;2025-05-30;maghsoodloo-krzyzanowski-r3-pasching-2025-05-30;10465915;3;E46
Pakleza, Zbigniew;2484;Maghsoodloo, Parham;2706.0;0-1;51;Pasching;2025-05-30;pakleza-maghsoodloo-r9-pasching-2025-05-30;10458280;3;D02
Maghsoodloo, Parham;2706;Brodowski, Piotr;2450.0;1-0;35;Pasching;2025-05-30;maghsoodloo-brodowski-r8-pasching-2025-05-30;10458266;3;A60
Praggnanandhaa, Rameshbabu;2758;Bjerre, Jonas Buhl;2641.0;1/2-1/2;45;Jermuk;2025-05-30;praggnanandhaa-bjerre-r2-jermuk-2025-05-30;10458120;1;E00
Adhiban, Baskaran;2518;Vachier Lagrave, Maxime;2723.0;1/2-1/2;29;Belfort;2025-05-30;adhiban-vachier-lagrave-r2.3-belfort-2025-05-30;10458107;1;D85
Hovhannisyan, Robert;2635;Aravindh, Chithambaram VR;2749.0;1/2-1/2;33;Jermuk;2025-05-30;hovhannisyan-aravindh-r2-jermuk-2025-05-30;10458106;1;B69
Gumularz, Szymon;2602;Maghsoodloo, Parham;2706.0;1-0;48;Pasching;2025-05-30;gumularz-maghsoodloo-r4-pasching-2025-05-30;10458063;3;B91
Maghsoodloo, Parham;2706;Modric, Milos;2141.0;1-0;32;Pasching;2025-05-30;maghsoodloo-modric-r1-pasching-2025-05-30;10458004;3;D37
Erdos, Viktor;2542;Maghsoodloo, Parham;2706.0;1/2-1/2;20;Pasching;2025-05-29;erdos-maghsoodloo-r12-pasching-2025-05-29;10470659;2;E48
Maghsoodloo, Parham;2706;Teclaf, Pawel;2555.0;1-0;25;Pasching;2025-05-29;maghsoodloo-teclaf-r13-pasching-2025-05-29;10457969;2;E44
Maghsoodloo, Parham;2706;Alekseenko, Kirill;2654.0;1-0;33;Pasching;2025-05-29;maghsoodloo-alekseenko-r11-pasching-2025-05-29;10457931;2;A21
Koelle, Tobias;2458;Maghsoodloo, Parham;2706.0;1/2-1/2;51;Pasching;2025-05-29;koelle-maghsoodloo-r10-pasching-2025-05-29;10457914;2;D37
Maghsoodloo, Parham;2706;Grischuk, Alexander;2682.0;1-0;52;Pasching;2025-05-29;maghsoodloo-grischuk-r9-pasching-2025-05-29;10457895;2;D31
Hansen, Eric;2609;Maghsoodloo, Parham;2706.0;0-1;31;Pasching;2025-05-29;hansen-maghsoodloo-r8-pasching-2025-05-29;10457877;2;B42
Maghsoodloo, Parham;2706;Meier, Georg;2596.0;1-0;41;Pasching;2025-05-29;maghsoodloo-meier-r7-pasching-2025-05-29;10457858;2;A40
Sarana, Alexey;2686;Maghsoodloo, Parham;2706.0;0-1;43;Pasching;2025-05-29;sarana-maghsoodloo-r6-pasching-2025-05-29;10457839;2;E48
Maghsoodloo, Parham;2706;Livaic, Leon;2544.0;1-0;56;Pasching;2025-05-29;maghsoodloo-livaic-r5-pasching-2025-05-29;10457822;2;A21
Dragnev, Valentin;2540;Maghsoodloo, Parham;2706.0;0-1;31;Pasching;2025-05-29;dragnev-maghsoodloo-r4-pasching-2025-05-29;10457804;2;B50
Maghsoodloo, Parham;2706;Nasuta, Grzegorz;2498.0;1-0;41;Pasching;2025-05-29;maghsoodloo-nasuta-r3-pasching-2025-05-29;10457786;2;D45
Hinterreiter, Markus;2243;Maghsoodloo, Parham;2706.0;0-1;24;Pasching;2025-05-29;hinterreiter-maghsoodloo-r2-pasching-2025-05-29;10457767;2;A07
Maghsoodloo, Parham;2706;McAdam, Mark;2008.0;1-0;35;Pasching;2025-05-29;maghsoodloo-mcadam-r1-pasching-2025-05-29;10457749;2;E46
Nakamura, Hikaru;2804;Wei, Yi;2758.0;1/2-1/2;52;Stavanger;2025-05-29;nakamura-wei-r4.1-stavanger-2025-05-29;10457743;8;E06
Gukesh D;2787;Caruana, Fabiano;2776.0;1-0;51;Stavanger;2025-05-29;gukesh-caruana-r4.1-stavanger-2025-05-29;10457742;8;A05
Gukesh, Dommaraju;2787;Caruana, Fabiano;2776.0;1/2-1/2;75;Stavanger;2025-05-29;gukesh-caruana-r4-stavanger-2025-05-29;10457739;1;D45
Nakamura, Hikaru;2804;Wei, Yi;2758.0;1/2-1/2;57;Stavanger;2025-05-29;nakamura-wei-r4-stavanger-2025-05-29;10457736;1;E06
Carlsen, Magnus;2837;Erigaisi, Arjun Kumar;2782.0;1-0;48;Stavanger;2025-05-29;carlsen-erigaisi-r4-stavanger-2025-05-29;10457734;1;A36
Vachier Lagrave, Maxime;2723;Tabatabaei, Mohammad Amin;2670.0;1-0;41;Belfort;2025-05-29;vachier-lagrave-tabatabaei-r1.1-belfort-2025-05-29;10457657;1;C95
Murzin, Volodar;2658;Harikrishna, Pentala;2707.0;1/2-1/2;33;Belfort;2025-05-29;murzin-harikrishna-r1.2-belfort-2025-05-29;10457628;1;E06
Aravindh, Chithambaram VR;2749;Praggnanandhaa, Rameshbabu;2758.0;1/2-1/2;23;Jermuk;2025-05-29;aravindh-praggnanandhaa-r1-jermuk-2025-05-29;10457620;1;A08
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1/2-1/2;64;Moscow;2025-05-28;niemann-dubov-r20-moscow-2025-05-28;10468827;2;B51
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;0-1;41;Moscow;2025-05-28;dubov-niemann-r19-moscow-2025-05-28;10468826;2;D02
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1/2-1/2;95;Moscow;2025-05-28;niemann-dubov-r18-moscow-2025-05-28;10468825;2;B72
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;1/2-1/2;58;Moscow;2025-05-28;dubov-niemann-r17-moscow-2025-05-28;10468824;2;D43
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1-0;48;Moscow;2025-05-28;niemann-dubov-r16-moscow-2025-05-28;10468823;2;C55
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;0-1;50;Moscow;2025-05-28;dubov-niemann-r15-moscow-2025-05-28;10468822;2;D10
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1-0;43;Moscow;2025-05-28;niemann-dubov-r14-moscow-2025-05-28;10468821;2;C55
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;1-0;50;Moscow;2025-05-28;dubov-niemann-r13-moscow-2025-05-28;10468820;2;D14
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1-0;35;Moscow;2025-05-28;niemann-dubov-r12-moscow-2025-05-28;10468819;2;B51
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;1-0;38;Moscow;2025-05-28;dubov-niemann-r11-moscow-2025-05-28;10468818;2;D02
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;0-1;66;Moscow;2025-05-28;niemann-dubov-r10-moscow-2025-05-28;10468817;2;B72
Carlsen, Magnus;2837;Wei, Yi;2758.0;0-1;32;Stavanger;2025-05-28;carlsen-wei-r3.1-stavanger-2025-05-29;10457604;8;A45
Carlsen, Magnus;2837;Wei, Yi;2758.0;1/2-1/2;51;Stavanger;2025-05-28;carlsen-wei-r3-stavanger-2025-05-28;10457559;1;E06
Caruana, Fabiano;2776;Erigaisi, Arjun Kumar;2782.0;1-0;44;Stavanger;2025-05-28;caruana-erigaisi-r3-stavanger-2025-05-28;10457558;1;C11
Gukesh, Dommaraju;2787;Nakamura, Hikaru;2804.0;1-0;42;Stavanger;2025-05-28;gukesh-nakamura-r3-stavanger-2025-05-28;10457555;1;C55
Harikrishna, Pentala;2707;Suleymanli, Aydin Elshan;2617.0;1-0;29;Belfort;2025-05-28;harikrishna-suleymanli-r7.2-belfort-2025-05-28;10457470;1;C84
Santos Latasa, Jaime;2620;Vachier Lagrave, Maxime;2723.0;1/2-1/2;16;Belfort;2025-05-28;santos-latasa-vachier-lagrave-r7.1-belfort-2025-05-28;10457450;1;D26
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;1-0;50;Moscow;2025-05-27;dubov-niemann-r9-moscow-2025-05-27;10468816;2;E10
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;0-1;30;Moscow;2025-05-27;niemann-dubov-r8-moscow-2025-05-27;10468815;2;C55
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;1-0;53;Moscow;2025-05-27;dubov-niemann-r7-moscow-2025-05-27;10468814;2;E10
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1-0;52;Moscow;2025-05-27;niemann-dubov-r6-moscow-2025-05-27;10468813;2;B76
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;0-1;56;Moscow;2025-05-27;dubov-niemann-r5-moscow-2025-05-27;10468812;2;E10
Niemann, Hans Moke;2736;Dubov, Daniil;2693.0;1-0;52;Moscow;2025-05-27;niemann-dubov-r4-moscow-2025-05-27;10468811;2;C55
Dubov, Daniil;2693;Niemann, Hans Moke;2736.0;1-0;40;Moscow;2025-05-27;dubov-niemann-r3-moscow-2025-05-27;10468810;2;D10
