BOOK ID,image,scene,characters,style,attributes
27826,book_illustrations\27826\ofb52.jpg,,,,
27826,book_illustrations\27826\ofb51.jpg,,,,
27826,book_illustrations\27826\ofb50.jpg,,,,
27826,book_illustrations\27826\ofb49.jpg,,,,
27826,book_illustrations\27826\ofb38.jpg,,,,
27826,book_illustrations\27826\ofb48.jpg,,,,
27826,book_illustrations\27826\ofb46.jpg,,,,
27826,book_illustrations\27826\ofb45.jpg,,,,
27826,book_illustrations\27826\ofb44.jpg,,,,
27826,book_illustrations\27826\ofb43.jpg,,,,
27826,book_illustrations\27826\ofb42.jpg,,,,
27826,book_illustrations\27826\ofb40.jpg,,,,
27826,book_illustrations\27826\ofb47.jpg,,,,
27826,book_illustrations\27826\ofb22.jpg,,,,
27826,book_illustrations\27826\ofb20.jpg,,,,
27826,book_illustrations\27826\cover.jpg,,,,
27826,book_illustrations\27826\ofb08.jpg,,,,
27826,book_illustrations\27826\ofb07.jpg,,,,
27826,book_illustrations\27826\ofb21.jpg,,,,
27826,book_illustrations\27826\ofb06.jpg,,,,
27826,book_illustrations\27826\ofb05.jpg,,,,
27826,book_illustrations\27826\ofb04.jpg,,,,
27826,book_illustrations\27826\ofb03.jpg,,,,
27826,book_illustrations\27826\ofb02.jpg,,,,
27826,book_illustrations\27826\ofb01.jpg,,,,
27826,book_illustrations\27826\ofb09.jpg,,,,
27826,book_illustrations\27826\ofb10.jpg,,,,
27826,book_illustrations\27826\ofb11.jpg,,,,
27826,book_illustrations\27826\ofb12.jpg,,,,
27826,book_illustrations\27826\ofb13.jpg,,,,
27826,book_illustrations\27826\ofb14.jpg,,,,
27826,book_illustrations\27826\ofb15.jpg,,,,
27826,book_illustrations\27826\ofb16.jpg,,,,
27826,book_illustrations\27826\ofb17.jpg,,,,
27826,book_illustrations\27826\ofb18.jpg,,,,
27826,book_illustrations\27826\ofb19.jpg,,,,
27969,book_illustrations\27969\i_frontispiece_sml.jpg,,,,
27969,book_illustrations\27969\i_b_038fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_016fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_222fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_254fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_244fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_234fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_202fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_188fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_180fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_168fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_128fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_112fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_102fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_080fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_062fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_286fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_002fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_302fp_sml.jpg,,,,
27969,book_illustrations\27969\i_b_050fp_sml.jpg,,,,
27969,book_illustrations\27969\cover.jpg,,,,
27990,book_illustrations\27990\image54.png,,,,
27990,book_illustrations\27990\image58.png,,,,
27990,book_illustrations\27990\image30.png,,,,
27990,book_illustrations\27990\image57.png,,,,
27990,book_illustrations\27990\image23.png,,,,
27990,book_illustrations\27990\image22.png,,,,
27990,book_illustrations\27990\image59.png,,,,
27990,book_illustrations\27990\image21.png,,,,
27990,book_illustrations\27990\image31.png,,,,
27990,book_illustrations\27990\image32.png,,,,
27990,book_illustrations\27990\image33.png,,,,
27990,book_illustrations\27990\image34.png,,,,
27990,book_illustrations\27990\image35.png,,,,
27990,book_illustrations\27990\image36.png,,,,
27990,book_illustrations\27990\image37.png,,,,
27990,book_illustrations\27990\image20.png,,,,
27990,book_illustrations\27990\image60.png,,,,
27990,book_illustrations\27990\image24.png,,,,
27990,book_illustrations\27990\image39.png,,,,
27990,book_illustrations\27990\image70.png,,,,
27990,book_illustrations\27990\image69.png,,,,
27990,book_illustrations\27990\image68.png,,,,
27990,book_illustrations\27990\image67.png,,,,
27990,book_illustrations\27990\image66.png,,,,
27990,book_illustrations\27990\image65.png,,,,
27990,book_illustrations\27990\image64.png,,,,
27990,book_illustrations\27990\image29.png,,,,
27990,book_illustrations\27990\image63.png,,,,
27990,book_illustrations\27990\image28.png,,,,
27990,book_illustrations\27990\image27.png,,,,
27990,book_illustrations\27990\image26.png,,,,
27990,book_illustrations\27990\image71.png,,,,
27990,book_illustrations\27990\image25.png,,,,
27990,book_illustrations\27990\image62.png,,,,
27990,book_illustrations\27990\image61.png,,,,
27990,book_illustrations\27990\image40.png,,,,
27990,book_illustrations\27990\image38.png,,,,
27990,book_illustrations\27990\image42.png,,,,
27990,book_illustrations\27990\image41.png,,,,
27990,book_illustrations\27990\image10.png,,,,
27990,book_illustrations\27990\image09.png,,,,
27990,book_illustrations\27990\image08.png,,,,
27990,book_illustrations\27990\image07.png,,,,
27990,book_illustrations\27990\image06.png,,,,
27990,book_illustrations\27990\image05.png,,,,
27990,book_illustrations\27990\image04.png,,,,
27990,book_illustrations\27990\image03.png,,,,
27990,book_illustrations\27990\image02.png,,,,
27990,book_illustrations\27990\image01.png,,,,
27990,book_illustrations\27990\cover.jpg,,,,
27990,book_illustrations\27990\image52.png,,,,
27990,book_illustrations\27990\image53.png,,,,
27990,book_illustrations\27990\image55.png,,,,
27990,book_illustrations\27990\image12.png,,,,
27990,book_illustrations\27990\image13.png,,,,
27990,book_illustrations\27990\image11.png,,,,
27990,book_illustrations\27990\image15.png,,,,
27990,book_illustrations\27990\image43.png,,,,
27990,book_illustrations\27990\image44.png,,,,
27990,book_illustrations\27990\image45.png,,,,
27990,book_illustrations\27990\image14.png,,,,
27990,book_illustrations\27990\image47.png,,,,
27990,book_illustrations\27990\image48.png,,,,
27990,book_illustrations\27990\image49.png,,,,
27990,book_illustrations\27990\image46.png,,,,
27990,book_illustrations\27990\image51.png,,,,
27990,book_illustrations\27990\image19.png,,,,
27990,book_illustrations\27990\image56.png,,,,
27990,book_illustrations\27990\image18.png,,,,
27990,book_illustrations\27990\image17.png,,,,
27990,book_illustrations\27990\image16.png,,,,
27990,book_illustrations\27990\image50.png,,,,
28572,book_illustrations\28572\frontis.jpg,,,,
28572,book_illustrations\28572\cover.jpg,,,,
29543,book_illustrations\29543\illus-155.png,,,,
29543,book_illustrations\29543\illus-148.png,,,,
29543,book_illustrations\29543\illus-151.png,,,,
29543,book_illustrations\29543\illus-153.png,,,,
29543,book_illustrations\29543\illus-156.png,,,,
29543,book_illustrations\29543\illus-188.jpg,,,,
29543,book_illustrations\29543\illus-162.jpg,,,,
29543,book_illustrations\29543\illus-206.jpg,,,,
29543,book_illustrations\29543\illus-208.jpg,,,,
29543,book_illustrations\29543\illus-211.jpg,,,,
29543,book_illustrations\29543\illus-213.jpg,,,,
29543,book_illustrations\29543\illus-214.jpg,,,,
29543,book_illustrations\29543\illus-216.png,,,,
29543,book_illustrations\29543\illus-218.jpg,,,,
29543,book_illustrations\29543\illus-219.jpg,,,,
29543,book_illustrations\29543\illus-220.jpg,,,,
29543,book_illustrations\29543\illus-222.jpg,,,,
29543,book_illustrations\29543\illus-225.jpg,,,,
29543,book_illustrations\29543\illus-227.jpg,,,,
29543,book_illustrations\29543\illus-229.jpg,,,,
29543,book_illustrations\29543\illus-232.jpg,,,,
29543,book_illustrations\29543\illus-234.jpg,,,,
29543,book_illustrations\29543\illus-237.png,,,,
29543,book_illustrations\29543\illus-238.png,,,,
29543,book_illustrations\29543\illus-239.png,,,,
29543,book_illustrations\29543\illus-240.png,,,,
29543,book_illustrations\29543\signature-1.png,,,,
29543,book_illustrations\29543\triangle.png,,,,
29543,book_illustrations\29543\illus-205.jpg,,,,
29543,book_illustrations\29543\illus-204.jpg,,,,
29543,book_illustrations\29543\illus-203.jpg,,,,
29543,book_illustrations\29543\illus-202.jpg,,,,
29543,book_illustrations\29543\illus-164.jpg,,,,
29543,book_illustrations\29543\illus-166.jpg,,,,
29543,book_illustrations\29543\illus-170.jpg,,,,
29543,book_illustrations\29543\illus-174.png,,,,
29543,book_illustrations\29543\illus-175.jpg,,,,
29543,book_illustrations\29543\illus-178.jpg,,,,
29543,book_illustrations\29543\illus-179.jpg,,,,
29543,book_illustrations\29543\illus-180.jpg,,,,
29543,book_illustrations\29543\illus-181.jpg,,,,
29543,book_illustrations\29543\illus-182.jpg,,,,
29543,book_illustrations\29543\illus-160.png,,,,
29543,book_illustrations\29543\illus-184.jpg,,,,
29543,book_illustrations\29543\illus-187.jpg,,,,
29543,book_illustrations\29543\illus-189.jpg,,,,
29543,book_illustrations\29543\illus-190.jpg,,,,
29543,book_illustrations\29543\illus-193.jpg,,,,
29543,book_illustrations\29543\illus-195.jpg,,,,
29543,book_illustrations\29543\illus-196.jpg,,,,
29543,book_illustrations\29543\illus-197.jpg,,,,
29543,book_illustrations\29543\illus-198.jpg,,,,
29543,book_illustrations\29543\illus-199.png,,,,
29543,book_illustrations\29543\illus-200.png,,,,
29543,book_illustrations\29543\illus-185.jpg,,,,
29543,book_illustrations\29543\illus-210.jpg,,,,
29543,book_illustrations\29543\illus-067.png,,,,
29543,book_illustrations\29543\illus-141.png,,,,
29543,book_illustrations\29543\illus-036.png,,,,
29543,book_illustrations\29543\illus-037.png,,,,
29543,book_illustrations\29543\illus-038.png,,,,
29543,book_illustrations\29543\illus-039.png,,,,
29543,book_illustrations\29543\illus-045.jpg,,,,
29543,book_illustrations\29543\illus-047.png,,,,
29543,book_illustrations\29543\illus-035.png,,,,
29543,book_illustrations\29543\illus-048.png,,,,
29543,book_illustrations\29543\illus-053.png,,,,
29543,book_illustrations\29543\illus-054.png,,,,
29543,book_illustrations\29543\illus-056.png,,,,
29543,book_illustrations\29543\illus-057.jpg,,,,
29543,book_illustrations\29543\illus-059.png,,,,
29543,book_illustrations\29543\illus-060.jpg,,,,
29543,book_illustrations\29543\illus-052.png,,,,
29543,book_illustrations\29543\illus-147.png,,,,
29543,book_illustrations\29543\illus-033.png,,,,
29543,book_illustrations\29543\illus-030.png,,,,
29543,book_illustrations\29543\cover.jpg,,,,
29543,book_illustrations\29543\emblem.png,,,,
29543,book_illustrations\29543\frontis.jpg,,,,
29543,book_illustrations\29543\illus-008-signature.png,,,,
29543,book_illustrations\29543\illus-010.png,,,,
29543,book_illustrations\29543\illus-011.png,,,,
29543,book_illustrations\29543\illus-031.png,,,,
29543,book_illustrations\29543\illus-013.png,,,,
29543,book_illustrations\29543\illus-019.png,,,,
29543,book_illustrations\29543\illus-021.png,,,,
29543,book_illustrations\29543\illus-024.png,,,,
29543,book_illustrations\29543\illus-025.png,,,,
29543,book_illustrations\29543\illus-027.png,,,,
29543,book_illustrations\29543\illus-029.png,,,,
29543,book_illustrations\29543\illus-017.png,,,,
29543,book_illustrations\29543\illus-068.jpg,,,,
29543,book_illustrations\29543\illus-066.jpg,,,,
29543,book_illustrations\29543\illus-070.jpg,,,,
29543,book_illustrations\29543\illus-116.png,,,,
29543,book_illustrations\29543\illus-118.png,,,,
29543,book_illustrations\29543\illus-120.png,,,,
29543,book_illustrations\29543\illus-123.jpg,,,,
29543,book_illustrations\29543\illus-124.png,,,,
29543,book_illustrations\29543\illus-125.png,,,,
29543,book_illustrations\29543\illus-069.jpg,,,,
29543,book_illustrations\29543\illus-127.jpg,,,,
29543,book_illustrations\29543\illus-132.png,,,,
29543,book_illustrations\29543\illus-135.png,,,,
29543,book_illustrations\29543\illus-136.png,,,,
29543,book_illustrations\29543\illus-138.png,,,,
29543,book_illustrations\29543\illus-139.png,,,,
29543,book_illustrations\29543\illus-140.png,,,,
29543,book_illustrations\29543\illus-129.png,,,,
29543,book_illustrations\29543\illus-114a.png,,,,
29543,book_illustrations\29543\illus-114b.png,,,,
29543,book_illustrations\29543\illus-109.png,,,,
29543,book_illustrations\29543\illus-072.jpg,,,,
29543,book_illustrations\29543\illus-075.jpg,,,,
29543,book_illustrations\29543\illus-078.png,,,,
29543,book_illustrations\29543\illus-079.png,,,,
29543,book_illustrations\29543\illus-085.png,,,,
29543,book_illustrations\29543\illus-113.png,,,,
29543,book_illustrations\29543\illus-088.png,,,,
29543,book_illustrations\29543\illus-086.png,,,,
29543,book_illustrations\29543\illus-093.jpg,,,,
29543,book_illustrations\29543\illus-096.png,,,,
29543,book_illustrations\29543\illus-099.jpg,,,,
29543,book_illustrations\29543\illus-100.jpg,,,,
29543,book_illustrations\29543\illus-105.jpg,,,,
29543,book_illustrations\29543\illus-107.jpg,,,,
29543,book_illustrations\29543\illus-091.png,,,,
29543,book_illustrations\29543\illus-064.png,,,,
29607,book_illustrations\29607\cover.jpg,,,,
30905,book_illustrations\30905\cover.jpg,,,,
30908,book_illustrations\30908\fig9.jpg,,,,
30908,book_illustrations\30908\fig7.jpg,,,,
30908,book_illustrations\30908\fig3.png,,,,
30908,book_illustrations\30908\fig29.png,,,,
30908,book_illustrations\30908\fig28.jpg,,,,
30908,book_illustrations\30908\fig27.jpg,,,,
30908,book_illustrations\30908\fig26.jpg,,,,
30908,book_illustrations\30908\fig25.jpg,,,,
30908,book_illustrations\30908\fig24.jpg,,,,
30908,book_illustrations\30908\fig23.png,,,,
30908,book_illustrations\30908\fig22.png,,,,
30908,book_illustrations\30908\fig21.jpg,,,,
30908,book_illustrations\30908\fig20.jpg,,,,
30908,book_illustrations\30908\fig2.png,,,,
30908,book_illustrations\30908\fig30.jpg,,,,
30908,book_illustrations\30908\fig19.jpg,,,,
30908,book_illustrations\30908\fig17.png,,,,
30908,book_illustrations\30908\fig16.jpg,,,,
30908,book_illustrations\30908\fig15.jpg,,,,
30908,book_illustrations\30908\fig14.png,,,,
30908,book_illustrations\30908\fig13.jpg,,,,
30908,book_illustrations\30908\fig12.jpg,,,,
30908,book_illustrations\30908\fig11.png,,,,
30908,book_illustrations\30908\fig10.png,,,,
30908,book_illustrations\30908\fig1.jpg,,,,
30908,book_illustrations\30908\cover.jpg,,,,
30908,book_illustrations\30908\titlelogo.png,,,,
30908,book_illustrations\30908\fig8.jpg,,,,
30908,book_illustrations\30908\fig18.jpg,,,,
30908,book_illustrations\30908\fig31.jpg,,,,
30908,book_illustrations\30908\fig6.jpg,,,,
30908,book_illustrations\30908\fig33.png,,,,
30908,book_illustrations\30908\fig57.jpg,,,,
30908,book_illustrations\30908\fig58.png,,,,
30908,book_illustrations\30908\fig56.jpg,,,,
30908,book_illustrations\30908\fig55.png,,,,
30908,book_illustrations\30908\fig54.jpg,,,,
30908,book_illustrations\30908\fig53.png,,,,
30908,book_illustrations\30908\fig52.png,,,,
30908,book_illustrations\30908\fig51.png,,,,
30908,book_illustrations\30908\fig50.png,,,,
30908,book_illustrations\30908\fig5.png,,,,
30908,book_illustrations\30908\fig49.png,,,,
30908,book_illustrations\30908\fig48.png,,,,
30908,book_illustrations\30908\fig47.jpg,,,,
30908,book_illustrations\30908\fig32.png,,,,
30908,book_illustrations\30908\fig45.png,,,,
30908,book_illustrations\30908\fig46.jpg,,,,
30908,book_illustrations\30908\fig35.jpg,,,,
30908,book_illustrations\30908\fig36.jpg,,,,
30908,book_illustrations\30908\fig37.jpg,,,,
30908,book_illustrations\30908\fig38.jpg,,,,
30908,book_illustrations\30908\fig39.jpg,,,,
30908,book_illustrations\30908\fig34.jpg,,,,
30908,book_illustrations\30908\fig40.jpg,,,,
30908,book_illustrations\30908\fig41.png,,,,
30908,book_illustrations\30908\fig42.png,,,,
30908,book_illustrations\30908\fig44.jpg,,,,
30908,book_illustrations\30908\fig43.png,,,,
30908,book_illustrations\30908\fig4.png,,,,
32455,book_illustrations\32455\0377m.jpg,,,,
32455,book_illustrations\32455\0379m.jpg,,,,
32455,book_illustrations\32455\0381m.jpg,,,,
32455,book_illustrations\32455\0384m.jpg,,,,
32455,book_illustrations\32455\0395m.jpg,,,,
32455,book_illustrations\32455\0397m.jpg,,,,
32455,book_illustrations\32455\0420m.jpg,,,,
32455,book_illustrations\32455\0421m.jpg,,,,
32455,book_illustrations\32455\0437m.jpg,,,,
32455,book_illustrations\32455\0375m.jpg,,,,
32455,book_illustrations\32455\0448m.jpg,,,,
32455,book_illustrations\32455\0451m.jpg,,,,
32455,book_illustrations\32455\0453m.jpg,,,,
32455,book_illustrations\32455\0415m.jpg,,,,
32455,book_illustrations\32455\0446m.jpg,,,,
32455,book_illustrations\32455\0357m.jpg,,,,
32455,book_illustrations\32455\0371m.jpg,,,,
32455,book_illustrations\32455\0365m.jpg,,,,
32455,book_illustrations\32455\0363m.jpg,,,,
32455,book_illustrations\32455\0359m.jpg,,,,
32455,book_illustrations\32455\0356m.jpg,,,,
32455,book_illustrations\32455\0349m.jpg,,,,
32455,book_illustrations\32455\0345m.jpg,,,,
32455,book_illustrations\32455\0336m.jpg,,,,
32455,book_illustrations\32455\0319m.jpg,,,,
32455,book_illustrations\32455\0457m.jpg,,,,
32455,book_illustrations\32455\0314m.jpg,,,,
32455,book_illustrations\32455\0310m.jpg,,,,
32455,book_illustrations\32455\0305m.jpg,,,,
32455,book_illustrations\32455\0299m.jpg,,,,
32455,book_illustrations\32455\0372m.jpg,,,,
32455,book_illustrations\32455\0459m.jpg,,,,
32455,book_illustrations\32455\9126m.jpg,,,,
32455,book_illustrations\32455\0467m.jpg,,,,
32455,book_illustrations\32455\9221m.jpg,,,,
32455,book_illustrations\32455\9268m.jpg,,,,
32455,book_illustrations\32455\9277m.jpg,,,,
32455,book_illustrations\32455\9292m.jpg,,,,
32455,book_illustrations\32455\9311m.jpg,,,,
32455,book_illustrations\32455\9329m.jpg,,,,
32455,book_illustrations\32455\9206m.jpg,,,,
32455,book_illustrations\32455\9337m.jpg,,,,
32455,book_illustrations\32455\9400m.jpg,,,,
32455,book_illustrations\32455\9422m.jpg,,,,
32455,book_illustrations\32455\9436m.jpg,,,,
32455,book_illustrations\32455\9449m.jpg,,,,
32455,book_illustrations\32455\9463m.jpg,,,,
32455,book_illustrations\32455\cover.jpg,,,,
32455,book_illustrations\32455\9385m.jpg,,,,
32455,book_illustrations\32455\9192m.jpg,,,,
32455,book_illustrations\32455\9177m.jpg,,,,
32455,book_illustrations\32455\9174m.jpg,,,,
32455,book_illustrations\32455\0474m.jpg,,,,
32455,book_illustrations\32455\0476m.jpg,,,,
32455,book_illustrations\32455\0482m.jpg,,,,
32455,book_illustrations\32455\0485m.jpg,,,,
32455,book_illustrations\32455\0489m.jpg,,,,
32455,book_illustrations\32455\0495m.jpg,,,,
32455,book_illustrations\32455\0501m.jpg,,,,
32455,book_illustrations\32455\0503m.jpg,,,,
32455,book_illustrations\32455\0507m.jpg,,,,
32455,book_illustrations\32455\0509m.jpg,,,,
32455,book_illustrations\32455\9118m.jpg,,,,
32455,book_illustrations\32455\0293m.jpg,,,,
