,books,clusters,embedding1,embedding2
3999,book:The_Inner_Reaches_of_Outer_Space,cluster0,0.45224667,-0.19598486
4000,book:Fate_of_Worlds,cluster5,-0.5700008,0.14145094
4001,book:In_Search_of_King_Solomon's_Mines,cluster5,0.015783997,0.21286033
4002,book:Scientology_(Lewis_book),cluster3,-0.8024368,-0.2586043
4003,book:Rules_for_Radicals,cluster0,0.5585932,-0.31749344
4004,book:Killing_Lincoln,cluster0,0.7528907,0.017770505
4005,book:The_Path_of_Daggers,cluster3,-0.991298,0.06833897
4006,book:Early_Work,cluster5,-0.5260409,-0.2007944
4007,book:The_Secret_River_(Rawlings_book),cluster5,-0.08205395,-0.025988875
4008,book:Earthlight,cluster2,0.44343445,0.6812936
4009,book:Bad_Girls_(Voigt_novel),cluster5,-0.49295494,0.17493661
4010,book:Zen_Shorts,cluster0,0.6417777,-0.6682411
4011,book:The_Invisible_Bankers,cluster3,-0.82438457,-0.16440625
4012,book:Grave_Mistake,cluster0,0.5199514,0.11311883
4013,book:Fizz_(novel),cluster5,-0.6009879,0.32346854
4014,book:An_April_Shroud,cluster2,0.9921811,1.0333825
4015,book:Oathbringer,cluster3,-1.0643308,-0.38417062
4016,book:Chernobyl_(novel),cluster0,0.40715897,-0.28071404
4017,book:War_of_the_Wizards_(gamebook),cluster4,-0.81352615,1.1149315
4018,book:Poor_Fellow_My_Country,cluster1,0.8241012,0.27739367
4019,book:World_Gone_By,cluster0,0.39837825,-0.060891442
4020,book:Willie:_An_Autobiography,cluster3,-0.84986264,-0.25570008
4021,book:Camber_of_Culdi_(novel),cluster0,0.21380037,-0.42677596
4022,book:Charmed_Life_(novel),cluster2,0.48389953,0.6473828
4023,book:Parrot_and_Olivier_in_America,cluster5,-0.77775747,0.36600795
4024,book:Resolution_(novel),cluster0,0.4573698,-0.68565154
4025,"book:Thinking,_Fast_and_Slow",cluster3,-0.84067774,-0.25486875
4026,book:The_Heaven_Sword_and_Dragon_Saber,cluster5,0.18572974,0.15641339
4027,book:Tris's_Book,cluster0,0.3201775,-0.38610616
4028,book:Story_of_the_Eye,cluster5,-0.17421609,-0.30335352
4029,book:Night_Film,cluster0,0.24122275,-0.3827221
4030,book:Three_Days_to_Never,cluster3,-1.011997,-0.055482756
4031,book:Sex_and_the_City_(book),cluster3,-1.0121719,-0.19593719
4032,book:So_Long_Been_Dreaming,cluster3,-1.2072234,-0.30076334
4033,book:Mix_Tape:_The_Art_of_Cassette_Culture,cluster5,-0.763113,0.0016846898
4034,book:Morgawr_(novel),cluster0,0.515753,0.031054825
4035,book:The_Design_of_Design,cluster1,1.4186041,0.20460774
4036,book:Solar_(novel),cluster0,0.3901537,0.23665576
4037,book:Steppenwolf_(novel),cluster5,-0.67443854,0.2485773
4038,book:Pedagogy_of_the_Oppressed,cluster1,2.1664858,0.085723706
4039,book:The_Last_Unicorn,cluster3,-0.8221044,0.060030576
4040,book:The_Mad_Ship,cluster4,-1.0769565,0.72015226
4041,"book:Flow_My_Tears,_the_Policeman_Said",cluster3,-0.8370359,-0.47731015
4042,book:Philosophical_Explanations,cluster3,-0.71673554,-0.75788146
4043,book:The_Summer_Queen,cluster0,0.61742616,-0.7920248
4044,book:Conan_the_Magnificent,cluster0,0.40566123,-0.5270194
4045,book:Einstein:_His_Life_and_Universe,cluster1,1.6159576,-0.46174234
4046,book:The_World_Turned_Upside_Down_(anthology),cluster0,0.2218222,-0.5859531
4047,book:Ring_of_Fire_(anthology),cluster3,-0.8916097,-0.35391137
4048,book:Portrait_of_the_Artist_as_a_Young_Dog,cluster4,-0.0340241,1.268486
4049,book:Lo!,cluster5,-0.0069833663,0.44498682
4050,book:The_People's_Train,cluster1,0.85029435,0.07211383
4051,book:Expiration_Date_(Powers_novel),cluster3,-0.89610326,0.11276877
4052,book:Harry_Potter_and_the_Philosopher's_Stone,cluster4,-0.6629452,1.0313554
4053,book:Malala's_Magic_Pencil,cluster5,-0.39195484,-0.10598918
4054,book:The_Shadow_in_the_North,cluster4,-0.9174879,0.9336065
4055,book:The_13½_Lives_of_Captain_Bluebear,cluster1,0.81710213,-0.024121942
4056,book:Under_the_Mountain,cluster5,-0.40548512,0.17150353
4057,book:The_Erl-King_(novel),cluster5,-0.40334257,0.15422635
4058,book:Doomsday_Book_(novel),cluster3,-1.2870468,-0.21784541
4059,book:Fugue_for_a_Darkening_Island,cluster4,-0.42107946,1.1049563
4060,book:Rubber_Dinosaurs_and_Wooden_Elephants,cluster0,0.47987023,-0.75509536
4061,book:Adam_and_Eve_and_Pinch_Me_(Rendell_novel),cluster4,-0.41080028,1.3147238
4062,book:What_Hetty_Did,cluster2,0.6435221,0.7488775
4063,book:The_Bishop's_Heir,cluster3,-0.9175199,-0.07886441
4064,book:The_Blinding_Order,cluster5,-0.48932707,-0.016320545
4065,book:Deterring_Democracy,cluster5,-0.392786,0.35310796
4066,book:Beyond_the_Hoax,cluster1,1.2017267,0.10440904
4067,book:Double_Fold,cluster1,2.2834232,-0.015839929
4068,book:Awake_and_Dreaming,cluster1,1.3605659,0.07040083
4069,book:Agency_(novel),cluster3,-0.9497147,-0.40749744
4070,book:Moreta:_Dragonlady_of_Pern,cluster3,-1.122903,-0.5201568
4071,book:Socratic_Puzzles,cluster5,-0.41743028,0.036362316
4072,book:Random_Hearts_(novel),cluster5,-0.60718894,0.28761625
4073,book:Jarka_Ruus,cluster3,-1.0916779,-0.17211334
4074,book:Conan_the_Raider,cluster3,-1.0379257,-0.23326097
4075,book:The_Wolves_in_the_Walls,cluster0,0.33853745,-0.47750077
4076,book:The_World_of_Ice_&_Fire,cluster3,-0.8554345,-0.015846642
4077,book:%22O%22_Is_for_Outlaw,cluster3,-1.0363122,-0.16243464
4078,book:Beyond_the_Gap,cluster0,0.38652846,-0.45042014
4079,book:Operation_Shylock,cluster0,0.27497306,0.06336415
4080,book:Harpole_&_Foxberrow_General_Publishers,cluster4,-0.58181757,1.0298296
4081,book:Eye_of_the_Dragon,cluster5,0.21642365,0.2582684
4082,book:Hitler's_War,cluster0,0.84358567,-0.6268427
4083,book:Love_Medicine,cluster3,-1.0883089,-0.22181284
4084,book:The_Leopard's_Wife,cluster2,0.5595074,0.7769132
4085,book:A_Very_Strange_Society,cluster3,-1.0925319,-0.16851634
4086,book:Did_Jesus_Exist%3F_(Wells_book),cluster1,1.1512935,0.5244107
4087,book:Mostly_Harmless,cluster1,0.85796005,-0.005592184
4088,book:With_a_Little_Help,cluster3,-1.0127405,-0.39237216
4089,book:The_Heather_Blazing,cluster0,0.66583043,0.24445857
4090,book:Women_in_Tech,cluster1,1.4324198,0.05604348
4091,book:My_Lost_Mexico,cluster0,0.38691354,-0.4299303
4092,book:After_China,cluster5,-0.40443122,0.014719768
4093,book:Nightrise,cluster2,0.64792216,0.7474811
4094,book:Divided_Soul,cluster0,0.54309106,-0.5235137
4095,book:Volga_Se_Ganga,cluster5,-0.36515373,0.6046335
4096,book:Underground_(Murakami_book),cluster1,0.9901914,0.037594337
4097,book:DoubleShot,cluster2,0.69896626,0.7943051
4098,book:Bearing_an_Hourglass,cluster3,-0.88953704,-0.2688142
4099,book:Truth_and_Tolerance,cluster1,0.8017843,-0.1453933
4100,book:Conspiracy_of_Fools,cluster5,0.2781704,-0.058351666
4101,book:The_Mocking_Program,cluster0,0.40630168,-0.38285476
4102,book:Nightworld_(novel),cluster3,-1.3542947,-0.13999869
4103,book:Invincible_Louisa,cluster0,0.5989501,-0.53466237
4104,book:Providence_(Barry_novel),cluster1,2.5681446,-0.37987995
4105,book:Myths_to_Live_By,cluster3,-0.77391326,-0.576288
4106,book:The_Counter-Revolution_of_Science,cluster3,-0.8234047,-0.2476699
4107,book:The_Hork-Bajir_Chronicles,cluster0,0.6431198,-0.88429624
4108,book:The_Heavenly_Fox,cluster2,0.6443986,0.6358355
4109,book:Aristotle_(children's_book),cluster2,0.27776554,1.5310929
4110,book:Ubik,cluster0,0.35971555,-0.65851414
4111,book:My_Thoughts_Exactly,cluster2,1.0996797,0.9670658
4112,book:Flour_Babies,cluster4,-0.34713218,1.0960758
4113,book:Freaky_Friday,cluster0,0.6327002,-0.75696486
4114,book:The_Bluest_Eye,cluster3,-1.063308,0.030006219
4115,book:Desdemona_(play),cluster2,0.9031496,0.9575875
4116,book:A_Confederacy_of_Dunces,cluster0,0.37895045,-0.5187695
4117,book:Sherlock_Holmes:_The_Breath_of_God,cluster1,1.0442818,0.14647157
4118,book:Lost_Horizon,cluster2,1.3756443,1.1725543
4119,book:Missile_Gap,cluster2,0.7477466,0.86120164
4120,book:Shadows_Return,cluster0,0.35669816,-0.38824025
4121,book:Masquerade_(book),cluster4,-0.60735565,0.87642556
4122,book:Phoenix_(novel),cluster3,-1.1140933,-0.18973522
4123,book:Ibid:_A_Life,cluster3,-0.6746365,-0.79945636
4124,book:Survivor_(Palahniuk_novel),cluster3,-1.1190859,-0.13961981
4125,book:The_New_New_Rules,cluster0,0.5210154,-0.6056487
4126,book:Penguin_Island_(novel),cluster5,-0.33797243,0.18650249
4127,book:Bluebeard_(Frisch_novel),cluster1,1.4011209,0.061258852
4128,book:Anita_and_Me,cluster1,0.71915877,0.2112537
4129,book:Me_(book),cluster4,-0.55174154,0.88324696
4130,book:Why_Is_Sex_Fun%3F,cluster3,-1.0021715,-0.3006072
4131,book:Arcanum_Unbounded:_The_Cosmere_Collection,cluster0,0.20995185,-0.27837536
4132,book:Sleeping_Murder,cluster2,0.51664156,0.8064179
4133,book:The_Guns_of_Avalon,cluster0,0.5277614,-0.5181492
4134,book:Lost_People,cluster5,0.33585706,0.034730844
4135,book:Trump:_The_Art_of_the_Deal,cluster0,0.44130835,-0.60788995
4136,book:The_Panda's_Thumb_(book),cluster3,-1.0456011,-0.17654346
4137,book:Salvage_the_Bones,cluster3,-1.0829142,0.015614709
4138,book:Sharpe's_Sword,cluster2,0.59091854,0.80895966
4139,book:Wild_Fire_(novel),cluster0,0.32768252,-0.105484545
4140,book:Trump_101,cluster3,-0.9502587,-0.3577811
4141,book:Ordinary_People_(Guest_novel),cluster0,0.42471987,-0.33224374
4142,book:Prosperity_Without_Growth,cluster2,0.45999923,1.564308
4143,book:The_Artemis_Fowl_Files,cluster0,0.4264639,0.2384798
4144,book:Turbulent_Priests,cluster2,0.8665383,0.9370731
4145,book:The_Guest_at_the_Fest_of_Bon,cluster0,0.82476103,-0.020444147
4146,book:Angel_Eyes_(novel),cluster3,-0.85622627,-0.065564744
4147,book:The_C_Programming_Language,cluster5,0.30206573,0.45855603
4148,book:Cathedral_(novel),cluster3,-0.83005756,-0.0704618
4149,book:When_You_Reach_Me,cluster0,0.33652472,-0.3497907
4150,book:The_Flame_Knife,cluster0,0.5195841,-0.56721205
4151,book:The_Gladiator_(Turtledove_novel),cluster3,-0.9485014,-0.1590192
4152,book:Saints_(novel),cluster0,0.30905136,-0.53963566
4153,book:The_Lion's_Game,cluster5,0.017985668,0.11764096
4154,book:Song_for_the_Basilisk,cluster0,0.25108346,-0.27935237
4155,book:Makers:_The_New_Industrial_Revolution,cluster0,0.6062694,-0.6629723
4156,book:The_Time_of_the_Ghost,cluster4,-0.94706595,0.8999465
4157,book:Moses_the_Lawgiver_(novel),cluster5,-0.37295327,0.44715756
4158,book:Open_Veins_of_Latin_America,cluster0,-0.1577955,-0.038274728
4159,book:A_Strangeness_in_My_Mind,cluster1,1.3077435,-0.27778915
4160,book:Foe_(Coetzee_novel),cluster5,-0.45397002,0.17511685
4161,book:Out_of_the_Easy,cluster5,-0.2616298,0.17775203
4162,book:Grandpa's_Great_Escape,cluster4,0.0020658914,1.1264881
4163,book:Wilderness_Tips,cluster1,0.8081489,0.25447536
4164,book:Ich_werde_hier_sein_im_Sonnenschein_und_im_Schatten,cluster1,1.3548135,0.39145705
4165,book:No_Less_Than_Victory,cluster0,0.22799243,-0.13641079
4166,book:Tales_from_Earthsea,cluster3,-1.1277183,-0.16482651
4167,book:The_Two_Hotel_Francforts,cluster1,0.9916734,-0.013900251
4168,book:Poirot's_Early_Cases,cluster2,0.7670696,0.9795193
4169,book:The_Threateners,cluster0,0.39877352,-0.19721004
4170,book:Five_Go_to_Mystery_Moor,cluster2,0.6400988,0.7538455
4171,book:Chinese_Whispers_(poetry_collection),cluster0,0.663308,-0.87157553
4172,book:Obsessed_(novel),cluster3,-1.2584077,-0.091104686
4173,book:Liberal_Privilege,cluster3,-0.8775008,-0.36583441
4174,book:%22R%22_Is_for_Ricochet,cluster0,0.4420123,-0.29133326
4175,"book:Ah,_but_Your_Land_Is_Beautiful",cluster0,-0.12898518,-0.3081396
4176,book:The_Glass_Bees,cluster1,1.3093065,0.014601437
4177,book:Eine_Billion_Dollar,cluster1,0.88831234,0.19315648
4178,book:The_Assassins:_A_Radical_Sect_in_Islam,cluster5,-0.726021,-0.10178374
4179,book:Beyond_the_Golden_Stair,cluster3,-1.0020455,-0.26602238
4180,book:He_Lover_of_Death,cluster1,0.75573194,0.25942814
4181,book:%22K%22_Is_for_Killer,cluster3,-1.0267361,-0.40994942
4182,book:Brotopia,cluster3,-0.690665,-0.56684476
4183,book:Fergus_(novel),cluster3,-0.79431313,-0.23787674
4184,book:The_Consuming_Fire,cluster0,0.7610794,-0.059872065
4185,book:Prepared_for_the_Worst,cluster3,-1.0373272,-0.18303676
4186,book:Tears_for_Water,cluster3,-0.8701242,0.021903617
4187,book:Missing_Joseph,cluster3,-0.95098394,0.03349618
4188,book:Born_a_Crime,cluster1,0.80455315,0.22028744
4189,book:The_Great_Impersonation_(novel),cluster2,1.5401995,1.2859513
4190,book:Thendara_House,cluster0,0.26764622,-0.31785673
4191,book:Image_of_the_Beast_(novel),cluster0,0.7482153,0.033312824
4192,book:Killing_the_SS,cluster3,-0.93231916,-0.038143188
4193,book:Bloodletting_&_Miraculous_Cures,cluster1,1.1889024,0.37663108
4194,book:The_King_Must_Die,cluster2,0.82948846,0.44410193
4195,book:The_Anxiety_of_Influence,cluster1,0.9585705,-0.11843692
4196,book:Understood_Betsy,cluster5,0.2107683,0.22871411
4197,book:Settling_Accounts:_Return_Engagement,cluster0,0.3535745,-0.23117375
4198,"book:The_Princess_Diaries,_Volume_V:_Princess_in_Pink",cluster0,0.4571081,-0.4863983
4199,book:The_Tuloriad,cluster0,0.3863274,-0.4336818
4200,book:The_Mirror_Maker,cluster1,0.9390047,0.2688499
4201,book:Alfred_Kropp:_The_Seal_of_Solomon,cluster3,-1.1910732,-0.3720967
4202,book:The_Case_for_Animal_Rights,cluster5,-0.06655604,-0.1353269
4203,book:The_Last_Lecture,cluster3,-1.0432066,0.09440657
4204,book:Oniritti_Höhlenbilder,cluster1,1.0431433,0.38144833
4205,book:Eumeswil,cluster1,1.6756585,0.23957984
4206,book:Night_Shift_(short_story_collection),cluster3,-1.0722842,-0.22427942
4207,book:Van_Troff's_Cylinder,cluster5,-0.37463677,0.24077496
4208,book:Magic_in_Ithkar_4,cluster3,-1.3188661,-0.3968735
4209,book:Solomon_Gursky_Was_Here,cluster5,-0.5657575,0.041711025
4210,book:Pity_the_Nation,cluster1,1.6222819,-0.06993876
4211,book:Dreamsongs:_A_RRetrospective,cluster0,0.36928442,-0.45582315
4212,book:The_Anarchist_Prince,cluster1,2.5351138,-0.3218672
4213,book:The_Wrecking_Crew_(book),cluster0,0.6227912,-0.57001114
4214,book:A_History_of_Warfare,cluster5,-0.20785777,0.21390297
4215,book:Yvgenie,cluster0,0.38561708,-0.49556062
4216,book:The_Power_Broker,cluster0,0.43983468,-0.42906222
4217,book:The_Art_of_Not_Being_Governed,cluster1,2.6015716,-0.04842074
4218,book:Harlequin_(novel),cluster4,-0.53127915,1.3049
4219,book:Race_and_Reunion,cluster0,0.60021824,-0.61709446
4220,book:Sounder_(novel),cluster0,0.8704653,-0.16306399
4221,book:The_Bunce,cluster2,0.6026223,0.5837564
4222,book:Exiled_from_Almost_Everywhere,cluster5,-0.17679957,-0.21265881
4223,book:The_Thanatos_Syndrome,cluster0,0.338169,-0.2965954
4224,book:Monster_(Myers_novel),cluster0,0.31371802,-0.24379735
4225,book:Emmanuelle_(novel),cluster1,1.3132335,-0.03510818
4226,book:Tokyo_Vice,cluster3,-1.1791785,-0.09830852
4227,book:Aavarana,cluster5,-0.15043625,0.43778667
4228,book:A_Pirate_Looks_at_Fifty,cluster5,-0.55638754,-0.31898922
4229,"book:Don't_You_Dare_Read_This,_Mrs._Dunphrey",cluster0,0.43777344,-0.5091157
4230,book:The_Klone_and_I,cluster3,-0.93283546,-0.13835928
4231,book:Trick_or_Treatment%3F,cluster4,-0.025227116,1.3056488
4232,book:Blood_Games_(novel),cluster3,-0.9211052,-0.18773516
4233,book:Lara_(novel),cluster4,-0.026246281,1.3775501
4234,book:Sacrifice_in_the_Post-Kantian_Tradition,cluster3,-0.6767205,-0.5245926
4235,book:Bliss_(novel),cluster1,0.75451905,-0.062016327
4236,book:Memoirs_of_Many_in_One,cluster1,0.85099834,0.28426713
4237,book:Anthems_Outside_Time,cluster0,0.19325174,-0.32897732
4238,book:Iron_John:_A_Book_About_Men,cluster5,-0.5904119,0.020568516
4239,book:Liberalism_and_the_Limits_of_Justice,cluster1,2.7665913,-0.4432359
4240,book:Ermita_(novel),cluster5,-0.22216845,0.2824123
4241,book:Death's_Shadow_(novel),cluster5,-0.87675184,0.4538262
4242,book:How_to_Cheat_at_Cooking,cluster2,1.6070521,1.1679503
4243,book:A_Knight_of_the_Word,cluster0,0.31450367,-0.3764701
4244,book:Footfall,cluster0,0.1714072,-0.30932227
4245,book:Patrimony:_A_True_Story,cluster3,-0.7094264,0.013511936
4246,"book:Four_Upbuilding_Discourses,_1843",cluster5,0.17127955,0.22306153
4247,book:Principles_of_Compiler_Design,cluster5,0.21871182,0.17407808
4248,book:Three_Men_in_a_Boat,cluster4,-0.47483057,1.1372012
4249,book:World_Order_(book),cluster3,-0.69263065,-0.11015719
4250,book:Capital:_The_Eruption_of_Delhi,cluster2,1.7084061,1.2212362
4251,book:A_Clockwork_Orange_(novel),cluster0,0.4375906,0.11364212
4252,book:Flashbacks_(book),cluster0,0.6211541,-0.521921
4253,book:Twilight_at_the_Well_of_Souls,cluster0,0.34656674,-0.53427553
4254,book:Networked:_The_New_Social_Operating_System,cluster1,1.8217314,-0.030535705
4255,book:Severed:_The_True_Story_of_the_Black_Dahlia_Murder,cluster3,-0.89865285,-0.2415367
4256,book:Chains_(novel),cluster0,0.3619107,0.018851282
4257,book:@earth,cluster4,-0.17884105,1.2016762
4258,book:The_Accidental,cluster1,1.1443845,0.46069872
4259,book:God_Emperor_of_Dune,cluster0,0.30868453,-0.4370088
4260,book:The_Amazing_Maurice_and_His_Educated_Rodents,cluster1,1.0604142,-0.36175618
4261,book:Dreams_of_Empire__Dreams_of_Empire__1,cluster1,0.9746347,0.29549596
4262,book:Room_13_(Wallace_novel),cluster2,0.23797767,1.3393798
4263,book:Black_Chamber_(novel),cluster0,0.7166613,0.18649623
4264,book:The_Phantom_of_Manhattan,cluster2,0.63285816,0.6506978
4265,book:Zathura,cluster3,-1.0102428,-0.23094447
4266,book:The_Trumpeter_of_Krakow,cluster3,-0.79971564,-0.07792927
4267,book:Britain's_Everyday_Heroes,cluster2,1.2377962,0.9521125
4268,book:GI_Brides,cluster4,-0.4846891,1.1429871
4269,book:Prisoner_of_the_State,cluster1,1.0642395,0.08705938
4270,book:One_Hundred_and_One_Days,cluster1,0.6718134,0.07655824
4271,book:Roller_Skates,cluster0,0.5117333,-0.19931123
4272,"book:Twinkle,_Twinkle,_Little_Star_(Pinkney_book)",cluster3,-0.6793046,-0.44067153
4273,book:Chimera_(Barth_novel),cluster3,-0.9842491,-0.04545909
4274,book:The_Case_for_an_Independent_Socialist_Scotland,cluster4,-0.4709755,1.0056405
4275,book:Spoiled_Rotten_America,cluster3,-0.98350465,-0.3925469
4276,book:Earth_Afire,cluster3,-1.2820306,-0.39839855
4277,book:3_Sisters_on_Hope_Street,cluster2,1.306927,0.9990719
4278,book:The_City_in_History,cluster0,0.7445673,-0.7979432
4279,book:Sacred_Country,cluster2,0.8428915,0.9128301
4280,book:The_Adventures_of_Captain_Underpants,cluster3,-0.84806514,-0.1337106
4281,book:The_Artist's_Way,cluster3,-1.0410429,0.014033608
4282,book:Decline_and_Fall_of_the_American_Programmer,cluster0,0.4950817,-0.4202842
4283,book:Are_You_Loathsome_Tonight%3F,cluster5,-0.34114027,-0.043704428
4284,book:A_Letter_to_Amy,cluster3,-1.0066048,-0.31654406
4285,book:Damian_and_the_Dragon:_Modern_Greek_Folk-Tales,cluster2,0.7835541,0.928737
4286,book:The_Forbidden_Tower,cluster3,-1.2706336,-0.09432691
4287,book:The_Tortilla_Curtain,cluster3,-1.1456959,-0.23856755
4288,book:Black_Apollo_of_Science,cluster3,-0.99761504,-0.110187575
4289,book:Remake_(novel),cluster0,0.31924987,-0.19144984
4290,book:Rewriting_the_Soul,cluster0,0.7261544,-0.6594688
4291,book:Bedsit_Disco_Queen,cluster4,-0.36848018,1.0893885
4292,book:On_the_Edge_of_the_Dark_Sea_of_Darkness,cluster0,0.23310658,-0.043823037
4293,book:The_Jagged_Orbit,cluster2,0.6182754,0.71127915
4294,book:Nemesis_(Asimov_novel),cluster3,-1.0056691,-0.42055836
4295,book:Collected_Fantasies_(Avram_Davidson_collection),cluster3,-1.0929035,-0.10748272
4296,book:Where_Shall_I_Wander,cluster3,-0.5181021,-0.6128237
4297,book:Familjen_Anderssons_sjuka_jul,cluster0,0.7385781,-0.07187927
4298,book:Factotum_(novel),cluster3,-0.8568433,-0.3307887
4299,book:The_Minor_Adjustment_Beauty_Salon,cluster2,1.1699017,1.1727729
4300,book:A_Fire_Upon_the_Deep,cluster0,0.42402604,-0.65601635
4301,book:Pakistan_Chronicle,cluster0,0.44333994,-0.09595531
4302,book:Magnus_Powermouse,cluster4,-0.1861538,1.3869159
4303,book:Night_Watch_(Discworld),cluster1,1.2787778,0.21890637
4304,book:The_Second_Lady,cluster1,0.9789952,-0.15760584
4305,book:Approaching_Oblivion,cluster0,0.39573285,-0.32777223
4306,book:The_Theoretical_Minimum,cluster3,-1.1025609,-0.027056301
4307,book:Ute_av_verden,cluster1,2.4455054,-0.19733255
4308,book:The_Body_Electric_(book),cluster1,0.9631539,-0.1699405
4309,book:The_Ominous_Parallels,cluster0,0.6268677,-0.7492119
4310,book:Oxford_Blood,cluster4,-0.96259874,0.6740919
4311,book:Less_Than_One,cluster3,-0.7389501,-0.15081221
4312,book:Mrs._Ted_Bliss,cluster0,0.43087974,-0.40016022
4313,book:Omega_(McDevitt_novel),cluster0,0.49054867,0.103159
4314,book:Christgau's_Record_Guide:_Rock_Albums_of_the_Seventies,cluster3,-0.71946514,-0.21673222
4315,book:Tipi:_Home_of_the_Nomadic_Buffalo_Hunters,cluster0,0.81392425,-0.03695462
4316,book:Original_Goodness_(book),cluster0,0.6041183,-0.08170601
4317,book:Perfect_English,cluster4,-0.53033745,0.98791474
4318,book:The_Experience_of_Pain,cluster5,-0.26131833,0.13346867
4319,book:100_Greatest_African_Americans,cluster3,-0.5922182,-0.5866695
4320,book:Teranesia,cluster1,0.8363104,-0.17785247
4321,book:The_Century_(book),cluster5,-0.6353889,-0.019131446
4322,book:Under_a_Velvet_Cloak,cluster0,0.4227828,-0.62887955
4323,book:Brightness_Falls_from_the_Air,cluster0,0.39596048,-0.5073603
